customerID,Churn,Genero,customer.SeniorCitizen,Pareja,Dependientes,customer.tenure,ServicioTelefono,LineasMultiples,ServicioInternet,SeguridadOnline,RespaldoOnline,ProteccionDispositivo,SoporteTecnico,StreamingTV,StreamingPeliculas,Contrato,FacturacionSinPapel,MetodoPago,account.Charges.Monthly,TotalFacturado,Cuentas_Diarias
2323-ARSVR,0,1,0,1,0,67,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,2,1,Electronic check,111.05,7321.05,3.642313432835821
2324-AALNO,0,0,0,0,0,48,1,Yes,No,No,No,No,No,No,No,1,0,Bank transfer (automatic),24.55,1203.95,0.8360763888888889
2324-EFHVG,0,1,0,0,0,64,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,2,1,Bank transfer (automatic),104.4,6692.65,3.485755208333333
2325-NBPZG,0,0,0,0,0,3,1,No,Fiber optic,Yes,No,No,No,No,No,0,1,Electronic check,74.55,233.65,2.596111111111111
2325-WINES,0,0,0,0,0,32,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,1,1,Credit card (automatic),104.05,3416.85,3.55921875
2325-ZUSFD,1,0,0,1,1,57,1,No,DSL,Yes,No,No,No,Yes,Yes,1,1,Bank transfer (automatic),70.1,3913.3,2.288479532163743
2330-PQGDQ,0,1,0,1,1,51,1,Yes,Fiber optic,No,Yes,No,Yes,No,No,1,0,Bank transfer (automatic),84.2,4299.75,2.8102941176470586
2332-EFBJY,1,1,0,0,0,16,1,No,No,No,No,No,No,No,No,0,1,Mailed check,19.7,342.4,0.7133333333333333
2332-TODQS,0,0,0,0,0,48,1,Yes,No,No,No,No,No,No,No,1,0,Credit card (automatic),25.05,1171.5,0.8135416666666667
2333-KWEWW,0,1,0,0,0,18,1,No,No,No,No,No,No,No,No,2,0,Credit card (automatic),20.05,388.6,0.7196296296296296
2335-GSODA,0,1,0,0,1,23,0,No,DSL,Yes,No,Yes,Yes,No,No,2,0,Mailed check,40.1,857.75,1.2431159420289855
2338-BQEZT,0,0,0,0,0,55,1,No,DSL,Yes,No,No,No,No,No,0,1,Credit card (automatic),50.55,2832.75,1.7168181818181818
2342-CKIAO,0,0,0,0,0,2,1,No,No,No,No,No,No,No,No,0,0,Mailed check,20.3,41.2,0.6866666666666668
2344-JMOGN,1,1,0,1,0,9,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,0,1,Mailed check,94.85,890.6,3.2985185185185184
2346-CZYIL,0,1,0,0,0,27,1,No,No,No,No,No,No,No,No,2,0,Credit card (automatic),20.35,531.6,0.6562962962962964
2346-DJQTB,0,0,0,0,0,35,0,No,DSL,No,No,No,No,No,No,0,0,Electronic check,24.15,812.5,0.7738095238095238
2346-LOCWC,0,0,0,1,1,58,1,No,No,No,No,No,No,No,No,2,0,Credit card (automatic),20.5,1191.4,0.684712643678161
2347-WKKAE,0,1,0,1,0,42,1,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,0,1,Electronic check,94.4,4014.6,3.1861904761904762
2348-KCJLT,0,0,0,1,0,44,1,No,DSL,Yes,Yes,Yes,No,No,No,1,1,Mailed check,61.5,2722.2,2.062272727272727
2351-BKRZW,0,0,0,1,1,43,1,No,DSL,Yes,No,Yes,No,Yes,Yes,2,0,Bank transfer (automatic),75.2,3254.35,2.5227519379844963
2351-RRBUE,0,0,0,1,1,7,1,No,No,No,No,No,No,No,No,1,0,Mailed check,20.65,134.05,0.6383333333333334
2357-COQEK,1,0,1,0,0,28,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,0,1,Electronic check,103.3,2890.65,3.44125
2359-KLTEK,0,0,0,1,1,41,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,0,1,Bank transfer (automatic),94.9,3848.0,3.1284552845528455
2359-KMGLI,1,1,0,0,0,24,1,Yes,Fiber optic,No,Yes,No,No,No,No,0,1,Electronic check,80.25,1861.5,2.5854166666666667
2359-QWQUL,1,0,0,1,0,39,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,1,1,Credit card (automatic),104.7,4134.85,3.5340598290598293
2360-RDGRO,0,1,0,1,0,65,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,0,1,Electronic check,104.25,6812.95,3.4938205128205126
2361-FJWNO,0,1,0,0,0,40,0,No,DSL,No,Yes,No,Yes,No,No,1,0,Credit card (automatic),36.0,1382.9,1.1524166666666666
2361-UPSND,0,0,0,1,0,46,1,No,DSL,Yes,Yes,No,Yes,No,Yes,1,0,Mailed check,70.6,3231.05,2.341340579710145
2362-IBOOY,1,1,0,0,0,36,1,Yes,Fiber optic,No,No,No,No,No,Yes,0,1,Electronic check,84.75,3050.15,2.824212962962963
2363-BJLSL,0,1,0,0,0,62,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,0,1,Bank transfer (automatic),80.4,4981.15,2.678037634408602
2364-UFROM,0,1,0,0,0,30,1,No,DSL,Yes,Yes,No,Yes,Yes,No,1,0,Electronic check,70.4,2044.75,2.2719444444444443
2368-GAKKQ,0,0,0,0,0,70,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,2,1,Bank transfer (automatic),113.65,7939.25,3.780595238095238
2369-FEVNO,0,1,0,0,0,1,1,No,No,No,No,No,No,No,No,0,1,Mailed check,19.9,19.9,0.6633333333333333
2369-UAPKZ,1,1,0,0,0,5,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0,0,Mailed check,104.1,541.9,3.6126666666666667
2371-JQHZZ,0,1,0,1,0,24,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,0,1,Electronic check,93.0,2248.05,3.122291666666667
2371-JUNGC,0,1,0,0,0,11,1,No,No,No,No,No,No,No,No,0,0,Mailed check,20.25,208.0,0.6303030303030303
2371-KFUOG,0,1,0,0,0,58,1,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,1,0,Bank transfer (automatic),99.15,5720.95,3.2879022988505744
2372-HWUHI,1,1,0,0,0,2,1,No,DSL,No,No,No,No,No,No,0,0,Electronic check,44.35,81.25,1.3541666666666667
2373-NTKOD,0,1,0,0,0,8,1,No,DSL,No,No,No,No,Yes,Yes,0,1,Electronic check,66.25,546.45,2.276875
2378-HTWFW,0,1,1,0,0,35,1,Yes,Fiber optic,Yes,No,No,No,No,Yes,0,0,Credit card (automatic),91.0,3180.5,3.029047619047619
2378-VTKDH,0,1,1,1,0,65,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0,1,Electronic check,104.35,6578.55,3.373615384615385
2378-YIZKA,0,0,0,1,1,68,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2,1,Credit card (automatic),85.0,5607.75,2.7488970588235295
2379-ENZGV,1,1,0,0,0,6,1,No,Fiber optic,No,Yes,No,No,Yes,No,0,1,Electronic check,84.85,523.5,2.908333333333333
2379-GYFLQ,0,1,0,0,0,46,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,1,1,Credit card (automatic),94.9,4422.95,3.205036231884058
2380-DAMQP,0,0,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,2,0,Electronic check,115.15,8349.7,3.865601851851852
2382-BCKQJ,1,0,0,0,1,62,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,1,1,Electronic check,100.15,6413.65,3.4481989247311824
2384-OVPSA,0,0,1,0,0,38,1,No,No,No,No,No,No,No,No,2,0,Mailed check,20.2,735.9,0.6455263157894736
2386-LAHRK,1,1,0,0,0,1,1,No,DSL,No,No,No,No,Yes,No,0,1,Mailed check,53.5,53.5,1.7833333333333334
2386-OWURY,0,0,0,0,0,58,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,0,1,Electronic check,95.3,5817.7,3.3435057471264367
2387-KDZQY,0,1,0,0,0,17,1,No,No,No,No,No,No,No,No,1,1,Mailed check,20.1,279.5,0.5480392156862746
2388-LAESQ,0,0,1,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,2,1,Bank transfer (automatic),114.85,8317.95,3.8509027777777782
2391-IPLOP,0,1,0,1,1,50,1,Yes,DSL,No,No,Yes,Yes,Yes,No,1,1,Electronic check,69.65,3442.15,2.294766666666667
2391-SOORI,1,1,0,0,1,4,1,No,DSL,Yes,No,No,No,No,No,0,0,Electronic check,49.35,219.65,1.8304166666666668
2393-DIVAI,0,0,0,0,0,3,1,No,No,No,No,No,No,No,No,0,1,Mailed check,20.0,61.7,0.6855555555555556
2397-BRLOM,1,1,1,1,1,8,1,No,Fiber optic,No,No,No,No,Yes,No,0,1,Credit card (automatic),80.45,583.45,2.4310416666666668
2398-YPMUR,1,0,1,1,0,13,1,No,Fiber optic,No,No,No,No,No,No,0,1,Electronic check,70.15,916.75,2.3506410256410257
2400-FEQME,0,1,0,1,1,55,1,No,No,No,No,No,No,No,No,2,0,Mailed check,20.5,1177.95,0.7139090909090909
2400-XIWIO,0,0,0,1,0,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2,0,Electronic check,90.1,6310.9,2.962863849765258
2402-TAIRZ,0,0,0,0,0,37,1,No,Fiber optic,No,Yes,Yes,No,No,No,1,0,Electronic check,80.05,3019.1,2.71990990990991
2403-BCASL,1,1,1,1,1,41,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,1,1,Electronic check,111.95,4534.9,3.6869105691056907
2404-JIBFC,0,0,0,1,1,55,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,2,1,Bank transfer (automatic),85.1,4657.95,2.823
2405-LBMUW,0,0,0,1,1,61,0,No,DSL,Yes,Yes,No,Yes,No,Yes,1,1,Bank transfer (automatic),50.7,3088.75,1.6878415300546448
2408-PSJVE,0,1,0,1,1,44,1,No,DSL,No,Yes,Yes,Yes,No,No,0,1,Mailed check,61.9,2924.05,2.215189393939394
2408-TZMJL,1,1,0,1,0,59,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,1,1,Electronic check,110.15,6448.05,3.6429661016949155
2408-WITXK,1,0,1,0,0,10,0,No,DSL,No,No,No,No,No,Yes,0,1,Electronic check,34.7,329.8,1.0993333333333333
2410-CIYFZ,0,1,0,0,1,2,1,No,No,No,No,No,No,No,No,0,0,Mailed check,20.4,42.9,0.715
2418-TPEUN,0,0,0,1,1,56,1,No,No,No,No,No,No,No,No,2,1,Credit card (automatic),19.8,1119.9,0.666607142857143
2419-FSORS,0,1,0,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,2,1,Electronic check,108.4,7719.5,3.5738425925925927
2424-WVHPL,0,1,1,0,0,1,1,No,Fiber optic,No,No,No,Yes,No,No,0,0,Electronic check,74.7,74.7,2.49
2428-HYUNX,0,1,1,1,0,44,1,No,No,No,No,No,No,No,No,2,1,Credit card (automatic),19.35,847.25,0.6418560606060606
2428-ZMCTB,0,1,0,0,0,10,1,No,No,No,No,No,No,No,No,0,0,Credit card (automatic),19.75,208.25,0.6941666666666667
2429-AYKKO,0,1,0,0,0,72,1,No,No,No,No,No,No,No,No,2,0,Bank transfer (automatic),19.85,1434.1,0.6639351851851851
2430-RRYUW,0,1,0,0,0,66,1,No,DSL,Yes,Yes,No,No,No,No,1,1,Mailed check,54.8,3465.7,1.7503535353535353
2430-USGXP,1,1,0,1,0,24,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,0,1,Electronic check,101.05,2391.8,3.3219444444444446
2432-TFSMK,0,1,0,0,0,18,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,1,1,Credit card (automatic),89.6,1633.0,3.024074074074074
2433-KMEAS,1,1,0,0,0,22,1,Yes,DSL,Yes,No,No,No,No,No,0,1,Electronic check,54.45,1127.35,1.7081060606060605
2434-EEVDB,0,0,0,1,0,64,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,2,1,Credit card (automatic),94.6,5948.7,3.09828125
2436-QBZFP,0,0,0,1,1,22,0,No,DSL,No,Yes,No,No,Yes,No,0,0,Electronic check,39.2,849.9,1.2877272727272726
2439-LYPMQ,0,1,1,1,0,38,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0,1,Electronic check,102.6,4009.2,3.5168421052631578
2439-QKJUL,0,1,0,0,0,5,1,No,No,No,No,No,No,No,No,0,0,Mailed check,20.25,109.8,0.732
2446-BEGGB,1,0,1,0,0,6,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,0,1,Electronic check,98.25,560.6,3.1144444444444446
2446-PLQVO,1,1,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,0,1,Electronic check,70.3,70.3,2.3433333333333333
2446-ZKVAF,0,1,0,1,0,18,1,Yes,DSL,No,Yes,No,No,No,No,0,0,Credit card (automatic),56.8,1074.65,1.9900925925925927
2450-ZKEED,0,0,0,0,0,11,1,No,DSL,No,No,Yes,Yes,No,No,1,0,Bank transfer (automatic),53.8,651.55,1.9743939393939391
2451-YMUXS,0,1,1,0,0,67,1,Yes,DSL,Yes,Yes,No,Yes,No,No,2,1,Bank transfer (automatic),64.55,4250.1,2.114477611940299
2452-KDRRH,0,1,1,0,0,67,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,0,1,Credit card (automatic),101.4,6841.05,3.403507462686567
2452-MRMZF,0,0,1,1,0,72,1,Yes,No,No,No,No,No,No,No,2,1,Credit card (automatic),25.7,1937.4,0.8969444444444444
2452-SNHFZ,0,0,0,0,0,47,1,No,Fiber optic,Yes,No,No,No,No,No,0,0,Credit card (automatic),75.45,3545.1,2.514255319148936
2453-SAFNS,0,0,1,0,0,54,1,Yes,DSL,No,Yes,No,Yes,Yes,No,1,0,Mailed check,72.1,3886.05,2.3987962962962963
2454-RPBRZ,1,0,1,1,0,12,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,0,1,Electronic check,98.1,1060.2,2.9450000000000003
2455-USLMV,0,0,0,0,0,31,1,Yes,Fiber optic,Yes,No,Yes,No,No,No,0,1,Credit card (automatic),84.75,2613.4,2.8101075268817204
2458-EOMRE,0,0,0,0,0,11,1,No,DSL,Yes,No,Yes,No,No,Yes,0,0,Bank transfer (automatic),64.05,733.95,2.224090909090909
2460-FPSYH,1,0,1,0,0,40,0,No,DSL,Yes,Yes,No,No,Yes,Yes,0,1,Electronic check,55.8,2109.35,1.7577916666666666
2460-NGXBJ,0,1,1,1,1,11,1,Yes,Fiber optic,No,No,No,No,No,No,0,1,Credit card (automatic),75.2,775.3,2.349393939393939
2462-XIIJB,1,1,0,0,0,5,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,0,1,Electronic check,92.5,452.7,3.018
2465-BLLEU,0,1,0,0,0,1,1,No,No,No,No,No,No,No,No,0,1,Mailed check,19.75,19.75,0.6583333333333333
2466-FCCPT,0,0,0,1,1,20,1,No,No,No,No,No,No,No,No,1,0,Bank transfer (automatic),19.7,395.6,0.6593333333333333
2466-NEJOJ,0,1,0,1,1,8,1,No,No,No,No,No,No,No,No,0,0,Credit card (automatic),19.65,169.75,0.7072916666666667
2468-SJFLM,0,1,0,0,0,1,1,No,Fiber optic,No,No,No,Yes,No,No,0,1,Mailed check,74.3,74.3,2.4766666666666666
2469-DTSGX,0,0,1,0,0,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,2,0,Electronic check,111.65,7943.45,3.677523148148148
2472-OVKUP,1,1,0,1,0,6,1,No,Fiber optic,No,Yes,Yes,No,No,Yes,0,1,Electronic check,91.0,531.0,2.95
2474-BRUCM,1,1,1,1,0,40,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,0,0,Electronic check,101.85,4086.3,3.40525
2474-LCNUE,0,0,0,1,0,23,1,Yes,DSL,No,No,No,Yes,Yes,Yes,0,1,Credit card (automatic),73.65,1642.75,2.3807971014492755
2475-MROZF,0,1,0,0,0,30,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,0,1,Credit card (automatic),95.0,2852.4,3.1693333333333333
2476-YGEFM,0,0,0,0,0,29,1,Yes,Fiber optic,No,No,No,No,No,No,0,1,Credit card (automatic),76.0,2215.25,2.546264367816092
2478-EEWWM,0,1,0,1,0,59,0,No,DSL,No,No,No,No,Yes,Yes,0,1,Electronic check,44.3,2666.75,1.5066384180790962
2479-BRAMR,1,1,1,1,0,41,1,Yes,Fiber optic,Yes,No,Yes,No,No,No,0,1,Bank transfer (automatic),83.75,3273.55,2.6614227642276425
2480-EJWYP,0,0,1,1,0,58,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,1,1,Bank transfer (automatic),97.8,5458.8,3.137241379310345
2480-JZOSN,0,0,0,1,0,1,1,No,No,No,No,No,No,No,No,0,1,Mailed check,20.65,20.65,0.6883333333333332
2480-SQIOB,0,1,0,1,1,4,1,No,DSL,No,No,No,No,No,No,0,0,Electronic check,44.8,169.65,1.41375
2481-SBOYW,0,0,0,0,1,61,1,Yes,No,No,No,No,No,No,No,2,1,Credit card (automatic),25.0,1498.35,0.8187704918032787
2482-CZGBB,1,1,0,0,0,10,1,No,Fiber optic,No,No,No,No,No,No,0,1,Electronic check,70.0,740.0,2.466666666666667
2483-XSSMZ,0,0,0,0,0,39,1,No,DSL,Yes,No,No,No,No,No,1,1,Electronic check,47.85,1886.4,1.6123076923076924
2484-DGXPZ,1,0,0,1,1,31,1,No,No,No,No,No,No,No,No,0,1,Mailed check,19.55,658.95,0.7085483870967743
2485-ITVKB,1,0,0,1,0,2,0,No,DSL,No,No,No,No,No,Yes,0,1,Electronic check,35.1,68.75,1.1458333333333333
2486-WYVVE,0,1,0,1,0,31,1,Yes,DSL,No,No,Yes,Yes,Yes,Yes,1,1,Mailed check,79.3,2484.0,2.670967741935484
2495-INZWQ,1,1,0,0,0,4,0,No,DSL,No,No,No,No,Yes,Yes,0,1,Electronic check,44.55,174.3,1.4525000000000001
2495-KZNFB,0,0,0,0,0,33,1,Yes,Fiber optic,Yes,No,No,No,No,Yes,0,1,Electronic check,90.65,2989.6,3.0197979797979797
2495-TTHBQ,0,0,0,0,1,4,1,No,No,No,No,No,No,No,No,1,1,Mailed check,20.4,84.75,0.70625
2498-XLDZR,0,0,0,1,1,32,1,No,DSL,Yes,Yes,Yes,Yes,No,Yes,2,0,Mailed check,73.6,2316.85,2.4133854166666664
2499-AJYUA,0,0,1,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,2,1,Credit card (automatic),110.8,7882.25,3.649189814814815
2501-XWWTZ,0,1,0,0,0,11,1,No,Fiber optic,No,No,No,No,No,No,0,0,Electronic check,70.2,760.05,2.303181818181818
2504-DSHIH,0,1,1,1,0,23,1,Yes,Fiber optic,No,No,No,No,No,Yes,0,0,Electronic check,86.8,1975.85,2.863550724637681
2506-CLAKW,1,0,0,0,0,6,1,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,0,1,Bank transfer (automatic),98.15,567.45,3.1525000000000003
2506-TNFCO,1,0,1,1,0,1,1,No,Fiber optic,No,No,No,No,No,No,0,1,Electronic check,69.55,69.55,2.3183333333333334
2507-QZPQS,0,1,0,0,0,15,1,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,0,0,Electronic check,95.7,1451.1,3.2246666666666663
2509-TFPJU,0,1,0,1,0,72,1,Yes,No,No,No,No,No,No,No,2,0,Credit card (automatic),25.75,1864.2,0.8630555555555556
2511-ALLCS,0,0,0,1,1,35,1,Yes,No,No,No,No,No,No,No,2,0,Bank transfer (automatic),24.3,821.6,0.7824761904761905
2511-MORQY,0,1,0,1,1,50,1,Yes,DSL,No,No,Yes,No,No,No,1,0,Bank transfer (automatic),54.9,2614.1,1.7427333333333332
2514-GINMM,1,1,0,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,No,0,1,Electronic check,79.5,79.5,2.65
2516-VQRRV,1,0,1,0,0,2,1,Yes,Fiber optic,No,No,No,No,No,No,0,1,Mailed check,75.45,158.4,2.64
2516-XSJKX,0,0,0,1,1,41,1,No,DSL,Yes,Yes,No,Yes,Yes,Yes,2,0,Electronic check,78.45,3126.45,2.5418292682926826
2519-ERQOJ,0,1,1,0,0,33,0,No,DSL,No,No,Yes,Yes,Yes,Yes,0,1,Electronic check,54.6,1803.7,1.821919191919192
2519-FAKOD,1,1,0,0,1,38,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,0,1,Bank transfer (automatic),99.25,3777.15,3.3132894736842107
2519-LBNQL,0,1,1,1,0,60,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,1,1,Electronic check,104.35,6339.45,3.5219166666666664
2519-TWKFS,0,1,0,1,1,25,1,Yes,DSL,No,No,No,Yes,No,No,1,1,Mailed check,55.1,1466.1,1.9547999999999999
2521-NPUZR,0,1,0,1,0,70,1,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,2,0,Credit card (automatic),101.0,7085.5,3.374047619047619
2522-AHJXR,0,1,0,1,0,60,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,0,1,Bank transfer (automatic),109.45,6572.85,3.6515833333333334
2522-WLNSF,0,0,1,1,0,34,1,No,DSL,No,No,Yes,Yes,Yes,No,1,0,Bank transfer (automatic),64.2,2106.3,2.0650000000000004
2523-EWWZL,0,0,0,1,0,27,1,No,Fiber optic,No,Yes,No,No,No,No,0,1,Electronic check,76.1,2093.4,2.5844444444444448
2525-GVKQU,0,0,0,0,0,60,1,No,No,No,No,No,No,No,No,2,0,Mailed check,20.6,1093.0,0.6072222222222222
2528-HFYZX,1,1,1,1,0,17,1,No,Fiber optic,No,Yes,No,No,No,No,0,1,Electronic check,76.45,1233.4,2.4184313725490196
2530-ENDWQ,1,0,0,1,0,71,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,2,1,Bank transfer (automatic),93.7,6585.35,3.0917136150234743
2530-FMFXO,0,1,0,1,1,56,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,2,1,Electronic check,103.2,5873.75,3.496279761904762
2533-QVMSK,1,1,0,1,0,61,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,2,1,Electronic check,94.1,5638.3,3.0810382513661203
2533-TIBIX,0,1,0,1,1,15,0,No,DSL,Yes,No,No,No,No,No,0,1,Bank transfer (automatic),30.2,469.65,1.0436666666666665
2535-PBCGC,0,0,0,1,0,70,0,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2,0,Bank transfer (automatic),64.55,4504.9,2.145190476190476
2538-OIMXF,0,0,0,0,1,1,0,No,DSL,No,No,No,No,No,No,0,0,Mailed check,24.7,24.7,0.8233333333333334
2541-YGPKE,0,1,0,1,1,42,1,No,DSL,Yes,No,No,Yes,No,Yes,1,0,Credit card (automatic),63.7,2763.35,2.1931349206349204
2542-HYGIQ,0,0,0,0,0,1,1,No,No,No,No,No,No,No,No,0,0,Credit card (automatic),19.95,19.95,0.6649999999999999
2545-EBUPK,0,0,1,0,0,2,1,Yes,Fiber optic,No,No,No,No,No,Yes,0,1,Electronic check,84.05,186.05,3.1008333333333336
2545-LXYVJ,0,1,0,1,0,72,1,No,No,No,No,No,No,No,No,2,0,Bank transfer (automatic),20.7,1492.1,0.690787037037037
2546-KZAAT,0,1,0,1,0,52,1,No,DSL,Yes,Yes,No,No,Yes,Yes,1,1,Mailed check,75.4,3865.45,2.477852564102564
2550-AEVRU,0,0,0,1,1,57,1,No,DSL,Yes,Yes,No,No,No,No,1,0,Electronic check,53.45,3053.0,1.7853801169590644
2550-QHZGP,0,1,0,0,0,7,1,No,No,No,No,No,No,No,No,1,0,Mailed check,19.5,128.6,0.6123809523809524
2558-BUOZZ,0,1,0,0,0,47,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,1,0,Bank transfer (automatic),94.8,4535.85,3.2169148936170213
2560-PPCHE,0,0,0,0,0,65,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,1,1,Bank transfer (automatic),105.05,6744.25,3.4585897435897435
2560-QTSBS,0,0,0,1,1,72,1,Yes,No,No,No,No,No,No,No,1,1,Bank transfer (automatic),23.3,1623.15,0.7514583333333333
2560-WBWXF,0,1,0,0,0,68,1,Yes,No,No,No,No,No,No,No,2,1,Bank transfer (automatic),24.15,1498.85,0.7347303921568628
2565-JSLRY,1,1,0,0,0,1,1,Yes,No,No,No,No,No,No,No,0,1,Mailed check,24.05,24.05,0.8016666666666666
2568-BRGYX,1,1,0,0,0,4,1,No,Fiber optic,No,No,No,No,No,No,0,1,Electronic check,70.2,237.95,1.9829166666666667
2568-OIADY,1,0,0,1,0,37,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,0,1,Electronic check,99.5,3762.0,3.389189189189189
2569-WGERO,0,0,0,0,0,72,1,No,No,No,No,No,No,No,No,2,1,Bank transfer (automatic),21.15,1419.4,0.6571296296296296
2573-GYRUU,0,1,1,1,0,48,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,0,1,Credit card (automatic),91.05,4370.75,3.0352430555555556
2575-GFSOE,1,0,0,1,1,7,1,No,Fiber optic,No,No,No,No,No,No,0,1,Electronic check,69.0,506.9,2.413809523809524
2576-HXMPA,0,0,0,0,0,1,1,No,No,No,No,No,No,No,No,0,0,Credit card (automatic),19.55,19.55,0.6516666666666667
2577-GVSIL,0,1,0,1,1,35,1,Yes,DSL,No,No,No,Yes,Yes,Yes,1,1,Bank transfer (automatic),73.45,2661.1,2.5343809523809524
2578-JQPHZ,0,1,0,0,0,44,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,2,0,Bank transfer (automatic),100.1,4378.35,3.3169318181818186
2580-ASVVY,0,0,0,1,0,37,0,No,DSL,Yes,No,No,Yes,Yes,No,2,0,Electronic check,45.4,1593.1,1.435225225225225
2580-ATZSQ,0,0,0,1,1,65,1,No,DSL,Yes,Yes,Yes,No,No,No,1,0,Bank transfer (automatic),61.35,3874.1,1.9867179487179487
2581-VKIRT,0,0,0,1,1,59,1,Yes,DSL,Yes,Yes,No,Yes,No,No,1,0,Mailed check,65.5,3801.3,2.147627118644068
2582-FFFZR,0,0,0,0,0,22,0,No,DSL,No,No,Yes,No,Yes,Yes,0,1,Electronic check,50.6,1073.3,1.6262121212121212
2585-KTFRE,0,1,0,0,1,1,1,No,DSL,Yes,Yes,No,Yes,No,Yes,0,1,Bank transfer (automatic),70.45,70.45,2.3483333333333336
2586-CWXVV,0,1,0,1,0,54,0,No,DSL,No,Yes,No,No,No,No,0,0,Electronic check,30.4,1621.35,1.0008333333333332
2587-EKXTS,0,1,0,0,0,44,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,0,1,Electronic check,111.5,4915.15,3.7235984848484844
2587-YNLES,0,0,0,1,1,6,1,No,No,No,No,No,No,No,No,2,0,Mailed check,20.1,100.35,0.5575
2589-AYCRP,0,0,0,0,0,50,1,No,No,No,No,No,No,No,No,1,0,Bank transfer (automatic),19.75,989.05,0.6593666666666667
2592-HODOV,0,1,0,0,0,13,1,No,No,No,No,No,No,No,No,1,0,Credit card (automatic),19.3,259.65,0.6657692307692307
2592-SEIFQ,1,1,0,0,0,3,0,No,DSL,No,No,No,No,No,No,0,0,Electronic check,24.75,66.95,0.7438888888888889
2592-YKDIF,0,0,0,0,0,1,1,No,No,No,No,No,No,No,No,0,0,Mailed check,20.35,20.35,0.6783333333333333
2595-KIWPV,0,1,0,0,1,27,1,No,No,No,No,No,No,No,No,2,0,Credit card (automatic),19.7,509.3,0.6287654320987655
2599-CIPQE,0,1,0,1,1,71,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,2,0,Credit card (automatic),109.3,7782.85,3.6539201877934273
2599-CZABP,0,1,0,1,0,14,1,No,DSL,No,No,No,No,No,No,1,0,Electronic check,44.6,641.25,1.5267857142857142
